elder_name,youth_name,elder_district,youth_district,zone,jaccard_score,distance_km,final_score,shared_interests
Ho Kam Ming,Lau Chi Ho,Island Harbourview,Ma Tau Wai Estate,7,0.35294117647058826,3.906179831338798,0.3305736856692161,food_social; park; reading; tea; walk; walking
Ho Hoi Yan,Lau Yiu Tung,Mei Chung Court,Tak Long Estate,7,0.36363636363636365,5.983474659260642,0.3305701880056092,centre; community; games; mahjong
Cheung Ka Yan,Tang Ho Yin,Lok Man Sun Chuen,Mei King Mansion,7,0.29411764705882354,0.8648208941173816,0.3304366791862845,chess; chinese; games; park; walking
Lam Tak Ming,Lau Siu Tung,Choi Tak Estate,Ping Shek Estate,7,0.29411764705882354,0.8652822657495586,0.3304167834296773,food_social; park; tea; walk; walking
Chow Yuk Lan,Leung Ka Ching,Prosperous Garden,Hoi Fu Court,7,0.29411764705882354,0.8783171414947213,0.3298587185764772,light_exercise; park; stretching; walk; walking
Chan Siu Fong,Lau Tsz Ho,The Waterfront,Park Avenue,7,0.3181818181818182,1.5305151008958473,0.329731014481305,digital_help; games; mahjong; park; smartphone; walk; walking
Lam Pak Kuen,Yip Wing Sze,Charming Garden,Tai Hang Tung Estate,7,0.3333333333333333,2.275169067860728,0.3291324957252696,digital_help; food_social; park; smartphone; tea; walking
Yip Ka Yan,Ng Yan Ting,Festival City,Hin Keng Estate,7,0.23529411764705882,0.16525588547780304,0.32872709064970207,arts; centre; community; games
Lam Yuk Lan,Lee Yuk Ting,Park Avenue,Mei King Mansion,7,0.3333333333333333,2.3060382466981975,0.3287048592525533,chess; chinese; games; mahjong
Leung Siu Lan,Yip Siu Tung,Laguna Verde,Telford Gardens,7,0.3333333333333333,2.3362192003199582,0.32829440782916214,arts; calligraphy; centre; community
Cheung Kam Ming,Chan Tsz Wai,Kai Ching Estate,Choi Ha Estate,7,0.23529411764705882,0.17079143575623998,0.3281184636468678,companionship; park; walk; walking
Wong Tak Ming,Leung Ka Ching,Ho Man Tin Estate,Hoi Fu Court,7,0.3333333333333333,2.3581711863012846,0.32800050236029743,light_exercise; park; reading; walk; walking
Yip Siu Lan,Ho Ka Ming,Celestial Heights,Liberte,7,0.35294117647058826,4.414341785689667,0.3277041985780167,digital_help; light_exercise; park; smartphone; walk; walking
Ho Yat Fung,Ng Yan Ting,Ho Man Tin Estate,Nam Shan Estate,7,0.3333333333333333,2.411720988575442,0.32729941394258977,games; park; walk; walking
Chan Yee Kwan,Cheung Lok Yin,Whampoa Gardens,Lok Man Sun Chuen,7,0.25,0.30906753477920984,0.32708537929847853,food_social; park; walk; walking
Chow Lai Kwan,Cheung Lok Yin,Harbour Place,Lok Man Sun Chuen,7,0.2777777777777778,0.654841230099031,0.32675424790981383,cooking; food_social; park; walk; walking
Chow Chi Keung,Chan Yuk Ting,Lok Man Sun Chuen,Whampoa Estate,7,0.25,0.32124314356558176,0.32602944439522424,food_social; games; mahjong; tea
Lam Kwok Wai,Leung Ka Ming,Fortune Estate,Un Chau Estate,7,0.21428571428571427,0.04502010098210515,0.3256807659917211,companionship; food_social; tea
Tang Ka Yan,Wong Man Yi,Kingsford Terrace,King Shan Court,7,0.25,0.32766637831752354,0.32548019024183356,light_exercise; park; walk; walking
Chan Yat Fung,Leung Man Yi,Kingsford Terrace,Fu Shan Estate,7,0.3181818181818182,1.7517470449227859,0.3249653698694433,arts; calligraphy; digital_help; light_exercise; park; smartphone; walking
Leung Siu Fong,Ho Ka Ming,Grand Waterfront,Liberte,7,0.35294117647058826,5.142427742320464,0.32442031168987484,digital_help; light_exercise; park; smartphone; walk; walking
Chan Wing Chiu,Ho Ho Yin,Lok Nga Court,Choi Fook Estate,7,0.3076923076923077,1.388528788285348,0.3243386256962821,cooking; digital_help; food_social; smartphone
Chan Siu Fong,Lee Yiu Tung,Whampoa Gardens,Aqua Marine,7,0.35294117647058826,5.7418164103103795,0.3222491967848015,food_social; light_exercise; park; tea; walk; walking
Ho Pak Kuen,Lau Chi Ho,Tsz Ching Estate,Tsz Man Estate,7,0.2631578947368421,0.5250258111521146,0.3220432015041007,chess; chinese; games; park; walking
Ho Kin Man,Yip Pak Hei,Lower Wong Tai Sin (2) Estate,Kai Ching Estate,7,0.2631578947368421,0.5279850748278525,0.32185270868190113,games; light_exercise; park; walk; walking
Ng Chi Keung,Ng Yiu Tung,One Kai Tak,Wyler Gardens,7,0.2727272727272727,0.6726535006872703,0.321496049911225,karaoke; music; songs
Chan Kin Man,Cheung Ka Ching,Metro Harbour View,Shek Kip Mei Estate,7,0.25,0.3767186524780254,0.3214547234142629,food_social; games; mahjong; tea
Chow Siu Lan,Chow Hiu Lam,Ka Wai Chuen,On Wo Yuen,7,0.26666666666666666,0.5976638918169364,0.32055374815375787,centre; community; digital_help; smartphone
Lee Hoi Yan,Wong Man Yi,King Shan Court,King Shan Court,7,0.23529411764705882,0.246388737545737,0.32034768566295363,games; light_exercise; park; walking
Yip Sze Man,Tang Ho Yin,Chuk Yuen North Estate,Mei King Mansion,7,0.3125,1.779153185622148,0.3195982753041537,chess; chinese; games; park; walking
Wong Hoi Yan,Cheung Yuk Ting,The Pacifica,Fortune Estate,7,0.2222222222222222,0.14853769126859986,0.3194897399887947,food_social; games; mahjong; tea
Lau Ka Yan,Ho Yan Ting,Hin Keng Estate,Choi Ying Estate,7,0.35294117647058826,7.04141181707567,0.31865344088975517,arts; calligraphy; cooking; food_social; park; walking
Yip Yee Kwan,Ho Chi Ho,Rhythm Garden,Lower Ngau Tau Kok Estate,7,0.3076923076923077,1.6501049100326273,0.3181399943427433,arts; calligraphy; games; mahjong
Tang Siu Fong,Tang Wai Man,Hoi Ying Estate,Cheung Sha Wan Estate,7,0.21428571428571427,0.1101910608411476,0.31725473589132314,games; park; walking
Cheung Chun Wah,Wong Yuk Ting,Pak Tin Estate,Choi Hung Estate,7,0.3333333333333333,3.5534649138720105,0.3162752803642699,cooking; food_social; park; tea; walking
Cheung Kin Man,Ho Ho Yin,Choi Hing Court,Choi Fook Estate,7,0.25,0.4473724621312621,0.3161360742825826,companionship; digital_help; smartphone
Chow Ming Yuet,Ng Sze Wing,Lai Tsui Court,Manhattan Hill,7,0.23809523809523808,0.32261526196889756,0.3157926181262153,food_social; park; reading; walk; walking
Lam Yat Fung,Lee Sze Wing,Kai Tak Garden,Kai Ching Estate,7,0.25,0.4545195741384318,0.315626834913068,arts; companionship; food_social; tea
Yip Ming Yuet,Wong Ka Ming,Festival City,Tai Hang Tung Estate,7,0.3333333333333333,3.6881885951184876,0.31532863321443994,digital_help; games; mahjong; smartphone
Wong Chun Wah,Ho Yuk Ting,Richland Gardens,Kingsford Terrace,7,0.23076923076923078,0.26037353803352037,0.3151661829520586,chess; chinese; games
Lam Lai Kwan,Leung Man Yi,Lok Fu Estate,Fu Shan Estate,7,0.3181818181818182,2.356473173544832,0.31514431124271713,digital_help; light_exercise; park; reading; smartphone; stretching; walking
Tang Hoi Yan,Yip Pak Hei,Harbour Green,Kai Ching Estate,7,0.3333333333333333,3.7386009226712877,0.3149882463441215,games; light_exercise; park; stretching; walking
Yip Kin Man,Lee Lok Yin,Lai Tsui Court,Chak On Estate,7,0.3,1.500844524023222,0.3149797382680504,centre; community; food_social; light_exercise; stretching; tea
Lam Mei Lin,Lee Kwok Him,Fu Cheong Estate,Choi Wan (1) Estate,7,0.3333333333333333,3.9257449546472682,0.31378557992366485,food_social; light_exercise; stretching; tea
Lau Chi Keung,Lee Siu Tung,Richland Gardens,Choi Wan (2) Estate,7,0.2857142857142857,1.1209216945068643,0.31358111177522985,cooking; food_social; games; mahjong
Lam Kwok Wai,Leung Sze Wing,King Tin Court,King Tin Court,7,0.23076923076923078,0.2892186066628745,0.31250339247964193,chess; chinese; games
Ho Yee Kwan,Chan Sze Wing,Choi Wan (1) Estate,Shatin Pass Estate,7,0.21428571428571427,0.15123903530756236,0.3124372576970621,light_exercise; reading; stretching
Yip Siu Lan,Cheung Sze Wing,Lok Man Sun Chuen,Oi Man Estate,7,0.22727272727272727,0.2584794447091815,0.31237327627882594,games; karaoke; light_exercise; music; songs
Yip Kam Ming,Chow Pak Hei,Hin Keng Estate,Carado Garden,7,0.23076923076923078,0.29879968547707614,0.31164509678877517,arts; calligraphy; games
Wong Ming Yuet,Chan Tsz Wai,Choi Ying Estate,Choi Ha Estate,7,0.26666666666666666,0.7933345863135484,0.3103097309028537,centre; community; park; walking
Lam Wing Chiu,Yip Siu Tung,Un Chau Estate,Telford Gardens,7,0.3333333333333333,4.612228883086664,0.31006068232867606,arts; centre; community; reading
Chan Siu Lan,Ho Yan Ting,Cheung Sha Wan Estate,Pak Tin Estate,7,0.21428571428571427,0.17776766785850287,0.309502440950027,digital_help; reading; smartphone
Tang Siu Fong,Lau Yan Ting,Tsui Chuk Garden,So Uk Estate,7,0.3076923076923077,2.1434457645332943,0.3092567971599671,games; light_exercise; mahjong; stretching
Lee Lai Kwan,Yip Ka Ching,Charming Garden,Metro Harbour View,7,0.26666666666666666,0.8293860644293999,0.30866138769171514,arts; calligraphy; games; mahjong
Lau Yuk Lan,Wong Ka Ching,The Latitude,The Latitude,7,0.25,0.5605924533244293,0.30861734292349335,games; karaoke; mahjong; music; songs
Lee Yat Fung,Leung Chi Ho,Sun Chui Estate,Mei Tin Estate,7,0.2777777777777778,1.077975717089033,0.3082967477219807,digital_help; park; smartphone; walk; walking
Ng Kam Ming,Wong Man Yi,Chuk Yuen South Estate,Upper Wong Tai Sin Estate,7,0.23529411764705882,0.38792044258000047,0.30807535893135596,digital_help; food_social; smartphone; tea
Chow Pak Kuen,Ng Yan Ting,Nam Cheong Estate,Nam Shan Estate,7,0.26666666666666666,0.8458200572758927,0.3079313595107642,games; park; walk; walking
Ho Chi Keung,Leung Tsz Wai,Tak Long Estate,Choi Tak Estate,7,0.23076923076923078,0.3473602352808498,0.3074826475183404,arts; light_exercise; stretching
Lam Chun Wah,Chan Lok Yin,Lai Tsui Court,So Uk Estate,7,0.2727272727272727,0.9916067849781105,0.3071342538116042,centre; community; games; mahjong; park; walking
Lee Sze Man,Lee Yiu Tung,May Shing Court,Festival City,7,0.2222222222222222,0.2736628657918156,0.30665945756033036,centre; community; park; walking
Wong Pak Kuen,Chow Kwok Him,Choi Fai Estate,King Shan Court,7,0.23076923076923078,0.36605231116476106,0.30595930438853325,cooking; food_social; tea
Lau Siu Lan,Chan Ka Ming,Fu Cheong Estate,Un Chau Estate,7,0.25,0.6066478120419097,0.3058620914775112,arts; calligraphy; chinese; park; walking
Chan Siu Lan,Yip Sze Wing,Mei King Mansion,Tin Ma Court,7,0.3076923076923077,2.404487739698981,0.3055979534411296,cooking; food_social; games; mahjong
Yip Ka Yan,Lee Sze Wing,Rhythm Garden,Kai Ching Estate,7,0.25,0.6186639646659028,0.3051690179520741,arts; calligraphy; food_social; tea
Tang Pak Kuen,Yip Ka Ming,Tung Wui Estate,Lower Wong Tai Sin (2) Estate,7,0.25,0.6210317639289483,0.30503365870909277,food_social; games; mahjong; tea
Ho Tak Ming,Chow Lok Yin,Hoi Ying Estate,Lai Kok Estate,7,0.25,0.6256313564072702,0.304771842203824,cooking; food_social; reading
Tang Siu Lan,Chan Kwok Him,Jat Min Chuen,May Shing Court,7,0.3,2.0282355342155807,0.3045337956064422,games; mahjong; reading
Ho Tak Ming,Tang Tsz Wai,Royal Peninsula,Ka Wai Chuen,7,0.26666666666666666,0.9376946308392137,0.3040782451541578,park; reading; walk; walking
Cheung Chun Wah,Tang Ka Ming,Chak On Estate,Fu Cheong Estate,7,0.25,0.6379740336201503,0.3040765432913971,companionship; games; mahjong
Lam Ming Yuet,Leung Man Yi,Hoi Ying Estate,Cullinan West,7,0.23076923076923078,0.3922816554595754,0.30389066751596255,chess; chinese; games
Lau Kin Man,Ho Ka Ming,Fu Cheong Estate,Liberte,7,0.2777777777777778,1.2246092228411591,0.3035386837651647,digital_help; light_exercise; park; smartphone; walking
Leung Yee Kwan,Wong Ka Ming,Tin Ma Court,Lower Wong Tai Sin (1) Estate,7,0.25,0.6487419405486241,0.3034784583693474,light_exercise; reading; stretching
Lee Lai Kwan,Chow Yiu Tung,Lower Wong Tai Sin (2) Estate,Fu Keung Court,7,0.25,0.6510373097488816,0.3033519747641648,games; mahjong; reading
Chow Yee Kwan,Ho Ka Ming,Mei Tung Estate,Fung Tak Estate,7,0.2631578947368421,0.9018088503446009,0.3025564904469926,food_social; park; tea; walk; walking
Leung Ming Yuet,Chow Kwok Him,Cheung Sha Wan Estate,King Shan Court,7,0.3333333333333333,6.967611096707213,0.3021595534110164,cooking; food_social; games; mahjong; tea
Chow Kam Ming,Yip Kwok Him,Mei Tin Estate,Fung Shing Court,7,0.26666666666666666,1.0088926396046416,0.30133466884995935,light_exercise; park; stretching; walking
Lee Ka Yan,Chan Ho Yin,Lei Cheng Uk Estate,King Tin Court,7,0.3076923076923077,2.7758303795949333,0.30126482234392016,arts; calligraphy; digital_help; smartphone
Wong Tak Ming,Leung Lok Yin,Upper Wong Tai Sin Estate,Upper Wong Tai Sin Estate,7,0.2222222222222222,0.33712348559583716,0.3010700012662235,games; mahjong; park; walking
Wong Wai Ling,Lee Kwok Him,Tai Hang Tung Estate,Cullinan West,7,0.23809523809523808,0.5384203902804531,0.2998835602166786,arts; calligraphy; chinese; park; walking
Lau Kin Man,Lau Yiu Tung,Fu Keung Court,Tak Long Estate,7,0.2857142857142857,1.6329389368346312,0.2998277007008932,centre; community; games; mahjong
Lee Yat Fung,Leung Man Yi,Celestial Heights,Fu Shan Estate,7,0.3181818181818182,4.2170484072120535,0.2992064350848275,arts; calligraphy; digital_help; light_exercise; park; smartphone; walking
Lee Siu Fong,Chow Tsz Wai,Tai Hang Sai Estate,Ma Tau Wai Estate,7,0.2857142857142857,1.6749301010489202,0.2989333745093944,chess; chinese; games; mahjong
Yip Kin Man,Leung Chi Ho,Choi Wan (2) Estate,Sky Tower,7,0.3,2.44330055168499,0.29856285422909046,cooking; food_social; reading
Ng Ka Yan,Tang Lok Yin,Grand View Garden,Kai Ching Estate,7,0.2727272727272727,1.270186225425046,0.2978920564281449,digital_help; games; mahjong; park; smartphone; walking
Cheung Pak Kuen,Chow Chi Ho,Lai On Estate,Lower Wong Tai Sin (2) Estate,7,0.3,2.503774459224583,0.29781097477752505,cooking; food_social; tea
Leung Siu Fong,Chow Wai Man,Shek Kip Mei Estate,Galaxia,7,0.3157894736842105,4.118310037528993,0.29772760086725725,food_social; games; mahjong; park; tea; walking
Ng Sze Man,Tang Lok Yin,Lok Fu Estate,Kai Ching Estate,7,0.2727272727272727,1.2823136645278046,0.29754096231559163,digital_help; games; mahjong; park; smartphone; walking
Lam Tak Ming,Leung Ka Ching,Park Avenue,Hoi Fu Court,7,0.2,0.17617625718237406,0.2975319061101754,light_exercise; park; reading; walking
Tang Yat Fung,Chan Yan Ting,Tsz Oi Court,Chuk Yuen South Estate,7,0.21428571428571427,0.30143213549698455,0.2974004997879872,digital_help; reading; smartphone
Lam Mei Lin,Lam Kwok Him,Mei Foo Sun Chuen,The Pacifica,7,0.25,0.7683587474959291,0.2973244171112939,arts; park; walk; walking
Lau Tak Ming,Ho Tsz Ho,Parc Oasis,Tai Hang Sai Estate,7,0.2727272727272727,1.2974305028215183,0.29710851369798497,companionship; light_exercise; stretching
Ho Lai Kwan,Chow Siu Tung,Hoi Lok Court,Hoi Ying Estate,7,0.21052631578947367,0.2697529934304395,0.2970805807671414,cooking; food_social; park; walking
Lee Yat Fung,Yip Tsz Ho,The Latitude,Wyler Gardens,7,0.2857142857142857,1.7850101255897788,0.29671691112934423,games; light_exercise; mahjong; stretching
Chan Yat Fung,Cheung Ho Yin,Un Chau Estate,Shek Kip Mei Estate,7,0.2857142857142857,1.8057101306919967,0.29631954382263537,food_social; light_exercise; stretching; tea
Ho Yat Fung,Wong Hiu Lam,Royal Peninsula,Richland Gardens,7,0.3076923076923077,3.4289498324973575,0.29540653538734035,centre; community; digital_help; smartphone
Yip Ming Yuet,Cheung Wai Man,Sky Tower,Whampoa Estate,7,0.25,0.8096077430934108,0.2953908920026969,chess; chinese; games
Chow Kwok Wai,Lau Hiu Lam,Tai Hang Sai Estate,Lai On Estate,7,0.22727272727272727,0.4762054912837274,0.29479368786099003,centre; community; games; park; walking
Chow Siu Fong,Cheung Tsz Wai,Sun Chui Estate,Mei Tin Estate,7,0.26666666666666666,1.2221454152214266,0.29416899975995486,arts; calligraphy; light_exercise; stretching
Chow Lai Kwan,Tang Tsz Ho,Un Chau Estate,Liberte,7,0.25,0.8374551121201564,0.2941346472959123,chess; chinese; games; park; walking
Wong Sze Man,Wong Yan Ting,Tsz Man Estate,Lung Poon Court,7,0.21428571428571427,0.3507346307513634,0.2931935377021914,chess; chinese; games
Yip Kin Man,Chan Yuk Ting,Royal Peninsula,Whampoa Estate,7,0.25,0.873705396836165,0.29255527456625874,food_social; games; mahjong; tea
Wong Lai Kwan,Chan Siu Tung,Mei King Mansion,Lok Fu Estate,7,0.23529411764705882,0.624707603518124,0.29232430480117877,centre; community; park; walking
Yip Kin Man,Leung Siu Tung,Lok Fu Estate,Tung Wui Estate,7,0.21428571428571427,0.3632498372072514,0.2921740457819766,arts; light_exercise; stretching
Wong Wai Ling,Leung Siu Tung,Tai Hang Sai Estate,Tung Wui Estate,7,0.2857142857142857,2.09092435733846,0.2913863149295265,arts; calligraphy; light_exercise; stretching
Leung Lai Kwan,Yip Sze Wing,Lower Wong Tai Sin (2) Estate,Tin Ma Court,7,0.26666666666666666,1.3258884424676418,0.29115815183904153,cooking; food_social; games; mahjong
Wong Lai Kwan,Wong Wing Sze,Central Park,Cosmopolitan Estate,7,0.23529411764705882,0.6464047205898589,0.2911076104946172,cooking; food_social; games; mahjong
Chow Siu Fong,Cheung Tsz Wai,Shatin Pass Estate,Mei Tin Estate,7,0.3076923076923077,4.426508727900233,0.28918054368029605,centre; community; light_exercise; stretching
Wong Yuk Lan,Chan Yiu Tung,Hin Keng Estate,Lung Poon Court,7,0.3076923076923077,4.4442379993257175,0.28909052667936425,chess; chinese; games; reading
Leung Ka Yan,Leung Man Yi,Ka Wai Chuen,Park Avenue,7,0.2857142857142857,2.256945417732966,0.28891256619439026,park; reading; walk; walking
Ng Kwok Wai,Tang Wing Sze,Hoi Ying Estate,Cosmopolitan Estate,7,0.2777777777777778,1.853823513471976,0.2886721749932673,chess; chinese; games; park; walking
Yip Siu Fong,Lau Tsz Ho,Kai Tak Garden,Kai Tak Garden,7,0.2,0.2678112133296561,0.2883141452157176,companionship; food_social; tea
Ng Chun Wah,Tang Ka Ming,Ma Tau Wai Estate,Sky Tower,7,0.21428571428571427,0.41517545066066525,0.288136781733602,digital_help; games; smartphone
Lau Chun Wah,Leung Chi Ho,Whampoa Estate,Sky Tower,7,0.3,3.5583038944311807,0.2879069766900037,cooking; food_social; reading
Tang Mei Lin,Cheung Lok Yin,Choi Hing Court,Rhythm Garden,7,0.23529411764705882,0.7075504867658304,0.2878451332259616,companionship; light_exercise; park; walking
Cheung Kwok Wai,Yip Tsz Ho,Lung Poon Court,Wang Tau Hom Estate,7,0.2727272727272727,1.6969262855141052,0.28743705460891733,centre; community; companionship
Ng Yuk Lan,Wong Man Yi,Choi Fai Estate,King Shan Court,7,0.25,1.0024927522783982,0.28740663815353784,light_exercise; park; stretching; walking
Chow Mei Lin,Leung Tsz Wai,Harbour Green,Choi Tak Estate,7,0.3076923076923077,4.960107201816018,0.28670579409152297,arts; games; light_exercise; stretching
Lau Yuk Lan,Lau Wai Man,Upper Wong Tai Sin Estate,The Latitude,7,0.25,1.0334167769420777,0.28626746454584445,cooking; food_social; light_exercise; park; walking
Leung Ka Yan,Tang Tsz Ho,Wang Tau Hom Estate,Tak Long Estate,7,0.2857142857142857,2.5178888849618124,0.28549635202637397,arts; centre; community; food_social
Ho Yat Fung,Ho Yan Ting,Liberte,Choi Ying Estate,7,0.3125,6.645332853533488,0.28524481288109305,arts; cooking; food_social; park; walking
Chan Lai Kwan,Lam Hiu Lam,Park Avenue,Charming Garden,7,0.2,0.307608260741349,0.2847132551112498,games; mahjong; park; walking
Chan Ka Yan,Lam Ho Yin,Lei Cheng Uk Estate,Banyan Garden,7,0.2,0.30904025812933955,0.284587766929609,chess; chinese; games
Wong Sze Man,Lee Yiu Tung,Shun Lee Estate,Choi Ying Estate,7,0.23529411764705882,0.7923212355393878,0.2836903547342385,arts; calligraphy; digital_help; smartphone
